OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Region,DeliveryDays,OrderStatus
210299,2025-09-27,5259,1059,3,136.0,0.05,North,2,Completed
210300,2025-02-24,5208,1011,1,35.46,0,North,2,Completed
210301,2024-08-16,5223,1056,3,317.25,0.05,East,7,Completed
210302,2025-01-26,5258,1059,4,134.96,0,East,3,Completed
210303,2024-03-29,5432,1041,5,46.41,0.15,South,3,Completed
210304,2024-10-30,5402,1042,4,16.32,0,West,5,Completed
210305,2025-02-26,5137,1015,1,248.19,0,South,,Cancelled
210306,2025-11-16,5092,1015,1,228.81,0,South,4,Completed
210307,2024-06-10,5444,1025,6,194.27,0,South,2,Completed
210308,2024-04-05,5485,1038,4,204.32,0,South,1,Returned
210309,2025-06-25,5419,1043,1,94.41,0.1,South,5,Completed
210310,2025-10-26,5331,1034,6,136.98,0.15,East,4,Completed
210311,2025-10-26,5126,1049,10,25.33,0,West,3,Completed
210312,2024-11-29,5454,1069,1,181.5,0.2,North,1,Completed
210313,2024-06-02,5357,1013,1,132.04,0.15,East,5,Completed
210314,2024-12-12,5204,1066,2,170.73,0,East,2,Completed
210315,2025-05-16,5045,1061,2,143.88,0,East,2,Completed
210316,2025-07-30,5029,1041,1,45.33,0,West,,Cancelled
210317,2024-05-05,5194,1040,3,282.19,0,East,3,Completed
210318,2025-04-23,5096,1008,1,108.82,0,West,3,Completed
210319,2025-11-23,5069,1045,1,112.74,0,East,3,Completed
210320,2025-10-10,5112,1008,1,111.45,0.05,South,4,Completed
210321,2024-09-06,5425,1012,1,236.0,0.05,East,8,Completed
210322,2025-06-09,5047,1016,4,56.88,0,North,8,Completed
210323,2024-08-24,5311,1025,2,188.93,0,East,3,Completed
210324,2024-04-26,5102,1015,6,245.88,0.05,East,4,Completed
210325,2025-08-31,5461,1039,3,172.62,0,West,4,Completed
210326,2025-05-20,5176,1044,1,137.66,0.1,North,3,Completed
210327,2024-09-29,5057,1055,1,261.61,0,East,2,Completed
210328,2024-09-30,5468,1007,6,165.63,0,North,2,Completed
210329,2025-03-14,5065,1072,3,77.22,0,West,4,Completed
210330,2024-09-22,5015,1043,4,94.41,0.15,South,1,Completed
210331,2025-04-19,5067,1064,10,102.76,0,East,5,Returned
210332,2025-11-13,5395,1059,3,138.52,0.1,East,4,Completed
210333,2024-06-07,5233,1066,2,170.61,0,East,2,Completed
210334,2025-01-17,5088,1027,2,105.87,0.1,East,3,Completed
210335,2025-09-24,5164,1030,1,145.94,0.2,West,5,Completed
210336,2024-07-21,5302,1043,1,92.86,0,West,2,Completed
210337,2024-04-18,5463,1030,3,130.37,0.05,South,1,Completed
210338,2025-07-11,5357,1012,1,239.99,0.05,East,4,Completed
210339,2024-06-16,5403,1017,1,76.54,0.1,South,4,Completed
210340,2024-01-09,5259,1057,3,65.09,0,North,1,Returned
210341,2025-10-07,5271,1071,1,121.09,0.2,South,1,Completed
210342,2025-07-30,5205,1003,1,262.67,0,East,3,Completed
210343,2025-02-15,5037,1022,1,39.35,0,South,1,Completed
210344,2025-12-12,5241,1032,1,230.96,0.1,West,4,Completed
210345,2024-02-19,5328,1015,1,235.04,0.1,South,5,Completed
210346,2024-03-04,5327,1065,5,65.47,0,East,4,Completed
210347,2025-08-23,5042,1033,1,156.32,0.05,East,1,Completed
210348,2025-11-14,5249,1027,1,116.64,0,North,5,Completed
210349,2024-02-04,5251,1068,4,212.11,0,East,3,Completed
210350,2024-04-16,5002,1013,3,120.32,0,North,3,Returned
210351,2025-12-03,5054,1018,2,314.32,0,East,3,Completed
210352,2025-11-29,5348,1038,3,218.38,0,East,6,Returned
210353,2025-01-16,5246,1045,3,112.79,0,West,3,Completed
210354,2024-07-06,5423,1040,1,267.71,0.1,North,4,Completed
210355,2025-09-22,5059,1065,2,65.79,0.05,North,3,Completed
210356,2025-09-25,5226,1029,6,183.88,0,West,,Cancelled
210357,2024-05-01,5495,1055,8,258.48,0.15,North,,Cancelled
210358,2024-05-12,5093,1049,5,23.56,0,North,5,Returned
210359,2025-03-06,5230,1016,4,55.93,0.2,East,5,Completed
210360,2024-04-24,5459,1063,2,217.31,0,South,7,Completed
210361,2025-05-13,5047,1041,2,48.91,0.1,North,3,Completed
210362,2024-05-29,5422,1003,4,265.7,0,West,4,Completed
210363,2025-11-18,5293,1016,1,54.9,0.15,West,7,Completed
210364,2024-08-18,5073,1069,1,175.66,0,West,3,Completed
210365,2024-10-28,5020,1066,10,172.02,0,East,3,Completed
210366,2025-02-24,5152,1018,1,306.13,0,East,2,Completed
210367,2024-03-28,5213,1024,3,121.32,0,North,4,Returned
210368,2025-12-27,5160,1002,1,76.96,0.15,West,5,Completed
210369,2024-06-04,5240,1060,2,129.0,0.05,North,3,Completed
210370,2025-08-12,5113,1036,1,243.8,0.15,North,4,Completed
210371,2024-07-10,5321,1065,5,64.1,0.05,South,4,Completed
210372,2025-05-25,5077,1008,1,120.07,0.1,North,3,Completed
210373,2025-11-17,5273,1026,1,68.37,0,East,2,Completed
210374,2025-11-26,5214,1025,10,200.08,0,South,8,Completed
210375,2025-04-14,5493,1053,1,196.67,0.15,West,5,Completed
210376,2024-06-04,5093,1059,5,142.77,0,North,4,Completed
210377,2025-10-22,5163,1025,4,204.97,0,East,2,Completed
210378,2025-10-30,5423,1055,2,279.13,0.1,North,,Cancelled
210379,2024-12-04,5012,1014,3,32.91,0,North,3,Completed
210380,2025-11-09,5220,1016,1,56.58,0.15,West,2,Completed
210381,2024-03-02,5281,1022,2,36.41,0,West,2,Completed
210382,2024-08-23,5346,1042,3,16.15,0,South,4,Completed
210383,2025-03-05,5364,1072,2,81.39,0.05,West,2,Returned
210384,2025-10-12,5168,1072,2,80.25,0.05,West,8,Completed
210385,2025-05-21,5445,1037,2,139.42,0.05,West,3,Completed
210386,2025-06-11,5123,1020,5,57.82,0,East,1,Completed
210387,2024-03-16,5145,1047,3,201.52,0.05,East,3,Completed
210388,2025-08-22,5145,1065,5,64.45,0,East,4,Completed
210389,2024-05-09,5430,1050,2,80.15,0,South,4,Returned
210390,2024-08-21,5445,1056,8,332.87,0,West,4,Completed
210391,2024-09-13,5167,1056,4,314.32,0.1,West,6,Completed
210392,2024-10-22,5451,1019,1,102.93,0.1,North,3,Completed
210393,2025-09-03,5145,1028,6,257.05,0.05,East,4,Returned
210394,2024-01-05,5003,1057,1,65.25,0,North,5,Completed
210395,2025-11-28,5465,1047,3,191.5,0,South,6,Completed
210396,2025-05-11,5070,1039,5,174.98,0,South,3,Completed
210397,2025-07-30,5364,1004,3,158.06,0,West,,Cancelled
210398,2025-02-11,5231,1002,1,74.45,0,East,2,Completed
210399,2024-06-14,5336,1003,1,268.32,0,South,6,Completed
210400,2024-11-16,5045,1041,1,45.02,0,East,2,Completed
210401,2024-01-02,5308,1059,1,129.36,0.1,North,3,Completed
210402,2024-07-07,5489,1031,1,255.52,0,East,4,Completed
210403,2025-06-01,5077,1065,3,68.72,0,North,3,Completed
210404,2025-04-27,5219,1070,3,220.82,0,North,6,Completed
210405,2025-12-27,5348,1064,3,94.05,0.1,East,3,Completed
210406,2024-04-02,5052,1059,3,128.05,0.2,West,4,Completed
210407,2025-08-05,5365,1043,1,91.28,0.1,South,7,Completed
210408,2025-10-30,5159,1038,4,201.21,0.15,South,,Cancelled
210409,2025-04-20,5357,1028,4,268.41,0.2,East,3,Completed
210410,2024-10-09,5312,1008,1,109.51,0,West,3,Completed
210411,2024-03-21,5459,1002,3,74.02,0.05,South,4,Completed
210412,2024-12-25,5193,1003,4,250.56,0,West,2,Returned
210413,2025-12-09,5065,1049,8,25.53,0,West,5,Completed
210414,2024-03-13,5313,1066,1,157.24,0,East,4,Completed
210415,2025-12-23,5254,1029,10,199.22,0.1,West,5,Completed
210416,2024-02-16,5319,1064,1,102.38,0.05,West,3,Completed
210417,2024-02-28,5159,1008,2,119.39,0,South,,Cancelled
210418,2025-04-09,5213,1004,1,153.4,0.15,North,1,Completed
210419,2025-06-28,5139,1061,5,153.87,0,West,2,Completed
210420,2025-10-05,5451,1070,4,238.06,0,North,2,Returned
210421,2024-05-15,5407,1058,4,194.5,0.15,South,3,Completed
210422,2025-06-29,5415,1006,1,205.9,0.2,North,4,Completed
210423,2025-05-08,5341,1003,8,259.87,0.1,South,6,Completed
210424,2025-05-23,5329,1069,5,165.39,0.15,East,1,Completed
210425,2024-02-09,5024,1004,3,156.28,0.05,East,3,Completed
210426,2024-01-02,5306,1055,2,281.98,0,North,3,Completed
210427,2024-06-26,5366,1024,5,122.78,0,East,4,Completed
210428,2024-10-31,5129,1025,2,204.74,0,South,2,Completed
210429,2024-12-03,5477,1014,3,36.3,0,South,2,Completed
210430,2025-10-03,5411,1058,2,200.59,0,West,5,Completed
210431,2025-06-07,5058,1072,1,79.72,0.1,North,5,Completed
210432,2024-03-27,5473,1033,2,146.09,0,East,3,Completed
210433,2024-07-20,5110,1005,2,84.66,0.1,North,4,Completed
210434,2024-07-15,5378,1036,2,251.52,0,West,3,Completed
210435,2025-12-27,5211,1054,5,250.76,0,South,3,Completed
210436,2024-04-30,5407,1052,3,335.1,0.05,South,1,Completed
210437,2025-05-07,5306,1047,2,208.15,0,North,1,Completed
210438,2025-05-05,5080,1066,1,172.72,0.05,North,3,Completed
210439,2025-07-31,5016,1054,5,242.98,0.15,East,2,Completed
210440,2025-07-21,5064,1016,1,62.08,0.15,East,2,Completed
210441,2025-01-19,5075,1030,1,140.4,0.15,West,5,Completed
210442,2024-01-22,5427,1005,1,85.15,0,North,3,Completed
210443,2025-10-15,5003,1067,2,210.52,0.05,North,2,Completed
210444,2024-01-30,5212,1057,5,70.66,0,South,2,Completed
210445,2024-06-28,5145,1008,3,122.66,0,East,5,Completed
210446,2025-06-05,5320,1035,3,241.32,0,West,4,Completed
210447,2025-06-06,5077,1068,1,208.0,0.05,North,2,Completed
210448,2024-04-16,5241,1017,1,71.6,0.15,West,8,Completed
210449,2025-12-20,5176,1011,3,36.77,0,North,4,Completed
210450,2024-09-21,5085,1003,4,271.03,0.1,North,2,Completed
210451,2024-10-14,5077,1007,1,162.37,0.1,North,2,Returned
210452,2025-08-23,5021,1054,5,270.96,0,East,5,Completed
210453,2025-01-09,5360,1036,3,261.75,0.15,East,,Cancelled
210454,2024-08-08,5286,1055,2,270.47,0.05,South,5,Completed
210455,2024-04-09,5142,1011,2,33.98,0,North,2,Completed
210456,2025-07-02,5070,1011,3,36.77,0.05,South,5,Completed
210457,2025-11-06,5129,1067,2,225.06,0.05,South,4,Completed
210458,2025-04-20,5256,1007,1,152.31,0.05,East,2,Completed
210459,2025-06-23,5091,1024,3,110.13,0.2,West,6,Completed
210460,2024-07-19,5180,1020,4,56.79,0,North,4,Completed
210461,2025-08-02,5498,1014,5,34.43,0,East,2,Completed
210462,2025-06-11,5232,1012,2,240.87,0,West,4,Completed
210463,2024-01-25,5116,1017,1,79.67,0,West,5,Completed
210464,2025-04-09,5297,1067,1,236.59,0.2,East,4,Completed
210465,2025-01-17,5398,1036,3,244.14,0.2,South,3,Completed
210466,2025-11-24,5490,1056,3,320.36,0,West,2,Completed
210467,2025-09-24,5313,1023,1,193.51,0,East,3,Completed
210468,2024-02-06,5253,1069,1,182.54,0,East,3,Completed
210469,2025-01-19,5059,1047,1,197.31,0.05,North,4,Completed
210470,2024-03-05,5341,1008,3,121.12,0.15,South,4,Completed
210471,2024-09-26,5398,1027,1,106.52,0,South,1,Completed
210472,2024-08-04,5185,1064,2,93.05,0,East,3,Completed
210473,2025-08-30,5351,1046,1,70.45,0.15,North,4,Completed
210474,2024-11-14,5049,1035,3,247.45,0.05,East,5,Completed
210475,2024-04-05,5459,1028,4,261.34,0,South,,Cancelled
210476,2025-10-01,5390,1006,1,203.87,0.15,South,2,Completed
210477,2025-09-01,5201,1018,2,313.26,0,West,2,Completed
210478,2025-12-11,5392,1019,4,105.85,0,North,5,Completed
210479,2024-03-04,5367,1066,1,169.67,0,East,4,Completed
210480,2025-09-09,5263,1025,1,187.88,0,South,,Cancelled
210481,2025-03-23,5307,1054,2,272.46,0.05,West,3,Completed
210482,2025-06-30,5190,1012,2,229.39,0,South,,Cancelled
210483,2024-12-20,5436,1036,2,259.1,0,West,5,Completed
210484,2024-10-27,5087,1015,1,224.04,0.15,North,8,Completed
210485,2025-09-01,5189,1045,3,108.94,0.1,East,2,Completed
210486,2024-10-09,5487,1032,1,233.45,0,West,2,Completed
210487,2025-09-09,5315,1069,2,169.97,0,West,3,Completed
210488,2025-12-09,5142,1046,8,69.78,0,North,2,Completed
210489,2025-08-12,5253,1025,2,188.78,0.2,East,7,Completed
210490,2025-11-03,5385,1051,3,230.4,0,South,3,Completed
210491,2025-08-18,5500,1034,1,135.77,0,West,4,Completed
210492,2024-07-18,5195,1049,1,24.32,0,East,4,Completed
210493,2024-06-03,5015,1009,3,209.88,0,South,,Cancelled
210494,2024-08-10,5475,1061,1,150.1,0,West,2,Completed
210495,2024-06-12,5498,1004,2,144.88,0.05,East,6,Completed
210496,2024-05-29,5466,1028,1,272.02,0.05,East,2,Completed
210497,2025-05-24,5216,1032,1,217.98,0.1,West,4,Completed
210498,2024-02-08,5205,1007,3,161.29,0.15,East,5,Completed
210499,2025-10-21,5040,1052,1,325.98,0.05,South,3,Completed
210500,2024-06-09,5267,1069,3,176.27,0,North,3,Completed
210501,2025-07-06,5322,1034,3,133.92,0,West,3,Completed
210502,2024-08-01,5416,1002,1,72.54,0,East,4,Completed
210503,2024-01-26,5382,1067,1,223.16,0.2,East,3,Completed
210504,2025-02-08,5264,1031,3,246.56,0,West,2,Completed
210505,2025-09-22,5146,1036,2,245.94,0.15,South,3,Completed
210506,2024-11-19,5127,1055,4,264.44,0.05,North,1,Completed
210507,2024-07-13,5175,1023,10,195.88,0.1,South,3,Completed
210508,2024-08-21,5391,1016,4,58.91,0,West,7,Completed
210509,2025-08-31,5053,1024,2,111.87,0,North,2,Completed
210510,2025-09-21,5459,1043,3,94.27,0.15,South,3,Completed
210511,2025-01-08,5164,1021,3,118.32,0.1,West,2,Completed
210512,2024-02-09,5445,1063,2,210.22,0.1,West,5,Completed
210513,2024-04-06,5314,1011,4,36.4,0.1,North,2,Completed
210514,2025-09-12,5329,1059,1,142.57,0,East,2,Completed
210515,2025-01-10,5120,1036,8,242.49,0.05,East,4,Completed
210516,2025-08-20,5299,1069,1,170.13,0,West,5,Returned
210517,2024-12-06,5138,1041,1,44.42,0,East,5,Returned
210518,2025-05-10,5424,1006,4,206.46,0,South,,Cancelled
210519,2024-11-27,5301,1070,3,217.39,0,West,6,Completed
210520,2024-12-23,5377,1023,2,210.25,0.05,West,3,Completed
210521,2024-05-28,5074,1071,5,130.33,0.1,West,5,Completed
210522,2024-04-04,5009,1058,1,210.08,0.2,North,3,Completed
210523,2025-06-19,5114,1013,3,131.36,0,North,3,Completed
210524,2024-10-21,5196,1036,3,249.52,0,North,2,Completed
210525,2024-11-12,5017,1064,1,95.4,0.05,North,5,Completed
210526,2025-08-10,5021,1040,2,275.78,0,East,3,Completed
210527,2025-04-17,5209,1026,6,65.6,0,South,4,Completed
210528,2025-01-15,5369,1016,3,56.88,0,West,3,Completed
210529,2025-01-10,5268,1021,3,116.38,0,East,2,Completed
210530,2025-01-11,5455,1041,4,44.04,0,South,2,Completed
210531,2024-03-11,5347,1009,1,222.37,0,South,3,Completed
210532,2024-04-20,5323,1015,1,228.3,0,South,5,Completed
210533,2024-09-14,5328,1018,1,331.42,0.15,South,2,Completed
210534,2024-11-11,5458,1047,2,200.27,0.05,South,5,Completed
210535,2025-03-21,5236,1044,2,145.36,0.1,West,2,Completed
210536,2025-09-13,5048,1023,3,195.27,0.05,South,1,Completed
210537,2024-05-20,5074,1062,1,192.05,0,West,,Cancelled
210538,2024-12-27,5445,1064,2,98.09,0.15,West,3,Completed
210539,2024-09-25,5034,1057,3,67.86,0.2,West,2,Completed
210540,2025-03-27,5240,1046,2,73.01,0,North,2,Completed
210541,2025-01-30,5037,1068,1,192.13,0.1,South,3,Completed
210542,2024-07-24,5222,1068,5,196.42,0,South,5,Completed
210543,2024-12-31,5398,1048,3,306.92,0,South,4,Completed
210544,2025-03-26,5392,1019,3,110.8,0.15,North,1,Completed
210545,2024-06-16,5059,1040,1,274.3,0.05,North,4,Completed
210546,2024-08-13,5268,1017,2,72.2,0,East,2,Completed
210547,2024-05-25,5151,1033,1,146.78,0,South,2,Completed
210548,2024-02-01,5374,1031,1,259.81,0.05,West,5,Completed
210549,2024-08-18,5241,1020,1,63.46,0.05,West,3,Completed
210550,2024-03-02,5132,1036,1,245.44,0.05,East,3,Returned
210551,2025-04-03,5279,1069,1,173.96,0.1,South,1,Completed
210552,2024-12-02,5240,1024,4,111.84,0.05,North,4,Completed
210553,2025-12-20,5027,1067,1,232.4,0.1,North,2,Completed
210554,2024-07-30,5045,1045,1,107.53,0.15,East,5,Returned
210555,2024-02-19,5125,1020,2,63.1,0,South,5,Completed
210556,2025-10-16,5088,1051,10,246.49,0,East,3,Completed
210557,2025-10-28,5226,1017,1,78.45,0.05,West,7,Completed
210558,2024-11-10,5249,1008,4,112.42,0,North,4,Completed
210559,2025-12-05,5005,1007,3,159.97,0.1,West,8,Completed
210560,2025-01-11,5369,1048,3,326.03,0,West,5,Completed
210561,2025-04-11,5237,1031,8,247.25,0.05,East,,Cancelled
210562,2024-05-11,5231,1057,2,66.63,0.1,East,5,Completed
210563,2025-03-09,5441,1004,2,155.01,0.05,South,5,Completed
210564,2024-05-19,5225,1002,1,72.75,0,North,6,Completed
210565,2024-11-24,5051,1003,1,277.02,0,West,7,Completed
210566,2024-12-31,5066,1053,1,217.97,0.1,West,4,Completed
210567,2024-10-04,5215,1040,1,258.98,0,South,2,Completed
210568,2025-12-18,5308,1013,2,126.45,0.05,North,1,Completed
210569,2024-11-28,5194,1024,10,109.15,0.1,East,2,Completed
210570,2025-06-15,5266,1013,2,126.09,0.1,East,5,Completed
210571,2024-03-17,5238,1010,2,90.6,0,East,7,Completed
210572,2024-01-11,5335,1021,2,110.19,0,East,,Cancelled
210573,2024-08-06,5436,1062,3,190.15,0,West,4,Completed
210574,2025-02-19,5289,1011,1,33.15,0.05,West,,Cancelled
210575,2024-01-18,5014,1012,1,224.57,0.15,East,5,Returned
210576,2024-02-11,5486,1069,1,167.1,0,West,3,Completed
210577,2025-12-02,5313,1058,5,198.91,0.1,East,4,Returned
210578,2025-09-23,5455,1067,2,228.06,0,South,3,Completed
210579,2024-12-13,5208,1067,2,214.96,0,North,3,Completed
210580,2024-08-23,5450,1040,4,261.43,0.05,West,6,Completed
210581,2024-09-16,5129,1014,1,35.17,0.2,South,6,Completed
210582,2025-08-09,5056,1011,3,36.8,0.15,East,7,Completed
210583,2024-04-25,5215,1024,6,117.02,0,South,3,Completed
210584,2024-06-28,5277,1058,2,210.96,0.15,East,2,Completed
210585,2025-06-08,5145,1020,2,61.1,0,East,4,Completed
210586,2025-08-17,5345,1037,1,129.24,0.2,East,,Cancelled
210587,2025-06-20,5453,1029,1,203.55,0,North,2,Returned
210588,2025-02-17,5132,1038,1,212.26,0,East,5,Completed
210589,2025-08-23,5407,1044,3,143.28,0.1,South,1,Completed
210590,2025-09-13,5103,1030,1,132.64,0,East,4,Completed
210591,2025-02-24,5346,1006,4,212.26,0.05,South,8,Completed
210592,2024-04-03,5385,1041,1,44.6,0,South,2,Completed
210593,2025-09-14,5001,1030,4,129.72,0,South,8,Completed
210594,2025-10-31,5098,1025,4,191.48,0,East,4,Completed
210595,2025-07-20,5172,1013,1,121.93,0,East,6,Completed
210596,2024-12-13,5494,1050,2,75.0,0.1,South,4,Completed
210597,2025-01-04,5151,1047,3,212.18,0,South,3,Completed
210598,2024-11-21,5180,1036,3,239.05,0,North,3,Completed
210599,2025-03-05,5246,1048,1,296.2,0,West,5,Completed
210600,2024-02-26,5316,1049,1,23.88,0,North,5,Completed
210601,2025-04-10,5079,1016,1,59.15,0,North,5,Completed
210602,2024-10-15,5014,1072,4,74.94,0.15,East,2,Completed
210603,2024-11-10,5413,1058,3,208.06,0.15,North,3,Completed
210604,2024-04-11,5312,1070,3,225.74,0,West,2,Returned
210605,2024-09-15,5336,1063,10,210.36,0,South,,Cancelled
210606,2025-05-17,5236,1061,1,147.7,0.2,West,1,Completed
210607,2025-03-19,5287,1012,2,224.94,0,North,1,Completed
210608,2024-09-23,5202,1062,5,189.17,0,West,6,Completed
210609,2025-11-10,5197,1019,2,104.35,0,East,3,Returned
210610,2024-12-25,5292,1048,4,319.67,0,West,2,Completed
210611,2025-03-21,5318,1020,2,58.97,0,East,3,Completed
210612,2025-11-25,5208,1072,1,75.5,0.15,North,,Cancelled
210613,2025-01-10,5052,1037,2,130.71,0,West,5,Completed
210614,2024-11-21,5394,1044,2,140.14,0,West,6,Completed
210615,2024-12-23,5078,1012,3,224.26,0,West,3,Completed
210616,2025-02-16,5071,1046,1,69.09,0,South,3,Completed
210617,2024-08-13,5495,1038,4,207.73,0,North,2,Completed
210618,2025-08-15,5157,1062,2,187.02,0.15,West,7,Completed
210619,2025-07-07,5365,1055,1,276.83,0.1,South,4,Completed
210620,2025-03-15,5139,1013,1,131.38,0,West,3,Completed
210621,2025-07-28,5359,1019,1,108.75,0,South,,Cancelled
210622,2024-12-10,5368,1028,5,271.82,0,North,4,Completed
210623,2024-09-21,5073,1052,2,323.12,0.05,West,4,Completed
210624,2025-04-11,5106,1056,1,314.06,0,East,4,Completed
210625,2025-12-08,5086,1030,1,129.77,0,North,1,Completed
210626,2024-10-12,5488,1012,1,215.97,0.1,West,6,Completed
210627,2024-01-01,5435,1040,1,272.4,0,South,,Cancelled
210628,2024-11-06,5450,1017,1,73.1,0.1,West,3,Completed
210629,2025-12-03,5457,1054,1,242.6,0.05,East,2,Completed
210630,2024-01-30,5104,1008,2,115.99,0,South,3,Completed
210631,2024-12-10,5297,1043,1,93.38,0,East,7,Completed
210632,2024-04-27,5343,1069,2,175.57,0,South,4,Returned
210633,2025-11-03,5494,1015,8,222.89,0,South,6,Completed
210634,2025-09-06,5144,1059,1,126.75,0.1,North,2,Completed
210635,2024-10-16,5191,1067,2,220.35,0,East,5,Completed
210636,2024-07-08,5360,1009,1,215.06,0.05,East,7,Completed
210637,2025-06-03,5084,1042,3,16.6,0,North,4,Returned
210638,2024-12-24,5020,1052,10,309.98,0.15,East,4,Returned
210639,2025-01-18,5046,1043,2,94.95,0.05,North,3,Completed
210640,2025-10-21,5240,1015,1,227.32,0,North,6,Completed
210641,2024-06-01,5194,1072,3,80.21,0.05,East,4,Completed
210642,2024-01-26,5486,1059,2,141.63,0,West,3,Completed
210643,2025-08-30,5479,1018,2,302.47,0,West,3,Completed
210644,2025-05-24,5424,1019,2,107.15,0.1,South,3,Completed
210645,2024-05-07,5370,1025,1,203.95,0,West,5,Completed
210646,2025-01-31,5448,1070,3,220.7,0.05,North,3,Completed
210647,2025-05-20,5306,1042,1,16.16,0.05,North,3,Completed
210648,2024-03-15,5065,1030,2,132.09,0.2,West,,Cancelled
210649,2025-09-23,5396,1016,1,59.96,0,South,2,Completed
210650,2025-04-02,5005,1070,2,226.54,0,West,5,Completed
210651,2025-07-09,5214,1031,1,245.5,0,South,5,Completed
210652,2025-01-29,5345,1020,3,63.27,0.1,East,3,Completed
210653,2024-12-08,5122,1061,1,157.3,0.1,West,4,Completed
210654,2024-12-01,5024,1028,3,242.79,0,East,4,Completed
210655,2025-01-07,5150,1053,2,197.89,0,North,4,Completed
210656,2025-01-14,5042,1040,2,263.47,0,East,4,Completed
210657,2025-02-21,5442,1042,1,15.9,0,North,4,Completed
210658,2025-09-06,5496,1044,2,145.31,0,West,3,Completed
210659,2025-06-17,5271,1037,1,141.21,0.05,South,6,Returned
210660,2025-07-10,5071,1020,1,60.72,0,South,6,Returned
210661,2025-02-26,5073,1029,8,199.66,0.05,West,3,Completed
210662,2025-10-22,5320,1043,1,97.21,0.1,West,5,Completed
210663,2024-10-06,5193,1067,1,209.78,0.1,West,3,Completed
210664,2025-12-15,5146,1060,1,129.33,0.05,South,2,Returned
210665,2024-03-09,5424,1014,5,35.74,0.05,South,2,Completed
210666,2025-12-08,5268,1024,2,112.24,0.1,East,6,Completed
210667,2025-10-29,5363,1001,1,170.62,0.2,East,4,Completed
210668,2025-09-20,5234,1002,5,78.71,0.1,West,4,Completed
210669,2024-01-15,5089,1013,6,120.95,0,North,2,Completed
210670,2025-12-11,5306,1062,1,181.01,0.15,North,1,Completed
210671,2024-08-03,5274,1070,6,238.2,0.05,South,3,Completed
210672,2024-04-10,5066,1048,3,293.66,0,West,4,Returned
210673,2025-12-17,5209,1047,1,201.24,0.05,South,2,Completed
210674,2024-01-04,5155,1028,8,244.32,0,West,2,Completed
210675,2024-05-03,5143,1034,5,143.42,0.2,North,5,Completed
210676,2024-02-03,5080,1040,6,289.59,0,North,3,Completed
210677,2024-07-04,5433,1068,3,199.29,0,North,2,Completed
210678,2024-01-10,5477,1033,2,156.95,0.2,South,5,Completed
210679,2025-04-15,5282,1070,4,230.3,0,East,2,Completed
210680,2024-05-19,5030,1052,10,336.92,0,South,3,Completed
210681,2024-07-17,5022,1069,1,183.34,0,East,5,Completed
210682,2024-07-16,5004,1071,1,120.38,0.1,South,3,Completed
210683,2025-02-14,5159,1058,1,208.34,0.15,South,3,Completed
210684,2024-07-16,5193,1004,1,148.26,0,West,2,Completed
210685,2025-08-06,5231,1040,2,284.06,0.05,East,3,Returned
210686,2025-05-07,5260,1022,8,36.01,0,South,2,Completed
210687,2024-07-05,5145,1056,3,336.39,0.05,East,,Cancelled
210688,2025-06-23,5290,1055,1,282.63,0,South,3,Completed
210689,2024-05-23,5194,1062,1,175.24,0,East,3,Completed
210690,2024-08-04,5088,1025,3,211.44,0.05,East,4,Completed
210691,2024-05-21,5450,1054,3,263.85,0.15,West,5,Returned
210692,2024-05-21,5462,1004,1,153.9,0.15,West,6,Completed
210693,2025-07-05,5300,1023,1,192.57,0,South,8,Completed
210694,2025-08-03,5411,1059,4,127.07,0,West,4,Completed
210695,2024-07-16,5367,1045,1,109.2,0.15,East,3,Completed
210696,2025-07-08,5152,1050,2,78.05,0,East,3,Completed
210697,2024-08-20,5054,1039,10,173.34,0.05,East,5,Completed
210698,2025-10-26,5214,1015,1,231.2,0.1,South,4,Returned
210699,2024-05-29,5235,1058,4,218.58,0,East,5,Completed
210700,2024-10-17,5193,1013,1,134.7,0,West,,Cancelled
210701,2025-05-21,5273,1050,8,77.93,0,East,4,Completed
210702,2025-12-18,5490,1029,1,207.76,0,West,3,Completed
210703,2024-06-20,5156,1050,3,75.46,0,North,1,Completed
210704,2024-05-22,5391,1036,2,257.52,0.2,West,3,Completed
210705,2024-02-25,5188,1034,1,130.72,0.1,West,5,Completed
210706,2025-02-24,5390,1032,10,239.88,0.05,South,4,Completed
210707,2025-12-19,5380,1035,1,235.76,0,West,,Cancelled
210708,2025-12-07,5388,1053,1,207.31,0,East,3,Completed
210709,2024-03-22,5134,1053,1,197.65,0,North,,Cancelled
210710,2024-10-10,5448,1015,5,238.13,0,North,3,Completed
210711,2025-03-05,5494,1002,1,77.96,0.05,South,3,Completed
210712,2024-04-08,5044,1025,4,201.38,0.15,South,4,Completed
210713,2025-03-03,5484,1033,5,145.37,0,North,3,Completed
210714,2024-10-16,5069,1025,2,201.86,0,East,3,Completed
210715,2024-02-08,5106,1025,10,196.03,0.15,East,4,Completed
210716,2025-07-28,5073,1020,4,61.98,0,West,3,Completed
210717,2024-03-24,5155,1068,8,203.3,0,West,4,Completed
210718,2025-03-23,5477,1012,4,230.41,0.05,South,3,Completed
210719,2025-12-10,5391,1006,3,211.14,0.2,West,1,Completed
210720,2024-07-25,5432,1004,1,156.58,0.1,South,2,Completed
